DataMessageGUID,SensorID,Sensor Name,Date,Value,Formatted Value,Battery,Raw Data,Sensor State,GatewayID,Alert Sent,Signal Strength,Voltage
eac54df9-7611-4538-979a-fb0a81a84a64,226417,B787-9-L-11 Motion System,07/24/2023 22:17,1.7,"1.7 Ah |  Phase 1: Min 3, Max 3, Avg 3.9, Duty 100% | Phase 2: Min 3, Max 3, Avg 3.52, Duty 100% | Phase 3: Min 2, Max 2, Avg 2.55, Duty 100%",100,3.9|3|3|100|3.52|3|3|100|2.55|2|2|100|1.7|705.5,0,965435,FALSE,55,3.37
189e8da4-a1c7-4c8e-b1f1-1efbce7c88ab,226417,B787-9-L-11 Motion System,07/24/2023 22:08,1.6,"1.6 Ah |  Phase 1: Min 3, Max 3, Avg 3.83, Duty 100% | Phase 2: Min 3, Max 3, Avg 3.45, Duty 100% | Phase 3: Min 2, Max 2, Avg 2.49, Duty 100%",100,3.83|3|3|100|3.45|3|3|100|2.49|2|2|100|1.6|664,0,965435,FALSE,46,3.36
4658a01c-b92f-4bd5-a6cd-d13b7fa5d54f,226417,B787-9-L-11 Motion System,07/24/2023 21:58,1.6,"1.6 Ah |  Phase 1: Min 3, Max 3, Avg 3.79, Duty 100% | Phase 2: Min 3, Max 3, Avg 3.43, Duty 100% | Phase 3: Min 2, Max 2, Avg 2.48, Duty 100%",100,3.79|3|3|100|3.43|3|3|100|2.48|2|2|100|1.6|664,0,965435,FALSE,60,3.37
e84a8dcf-2d83-472a-8df8-64fecdcb4538,226417,B787-9-L-11 Motion System,07/24/2023 21:47,1.6,"1.6 Ah |  Phase 1: Min 3, Max 3, Avg 3.75, Duty 100% | Phase 2: Min 3, Max 3, Avg 3.42, Duty 100% | Phase 3: Min 2, Max 2, Avg 2.47, Duty 100%",100,3.75|3|3|100|3.42|3|3|100|2.47|2|2|100|1.6|664,0,965435,FALSE,62,3.37
8c5f6582-fda9-45ff-b72e-897a8500f28d,226417,B787-9-L-11 Motion System,07/24/2023 21:37,1.6,"1.6 Ah |  Phase 1: Min 3, Max 3, Avg 3.75, Duty 100% | Phase 2: Min 3, Max 3, Avg 3.42, Duty 100% | Phase 3: Min 2, Max 2, Avg 2.46, Duty 100%",100,3.75|3|3|100|3.42|3|3|100|2.46|2|2|100|1.6|664,0,965435,FALSE,63,3.37
af4295f2-64d1-431b-af94-ac029f03ac44,226417,B787-9-L-11 Motion System,07/24/2023 21:27,1.7,"1.7 Ah |  Phase 1: Min 3, Max 3, Avg 3.75, Duty 100% | Phase 2: Min 3, Max 3, Avg 3.41, Duty 100% | Phase 3: Min 2, Max 2, Avg 2.46, Duty 100%",100,3.75|3|3|100|3.41|3|3|100|2.46|2|2|100|1.7|705.5,0,965435,FALSE,64,3.37
e5ce8fb0-8dbf-4697-a558-dda92c2a0904,226417,B787-9-L-11 Motion System,07/24/2023 21:17,1.6,"1.6 Ah |  Phase 1: Min 3, Max 3, Avg 3.77, Duty 100% | Phase 2: Min 3, Max 3, Avg 3.43, Duty 100% | Phase 3: Min 2, Max 2, Avg 2.47, Duty 100%",100,3.77|3|3|100|3.43|3|3|100|2.47|2|2|100|1.6|664,0,965435,FALSE,69,3.36
1d974aa8-2675-41ea-90a5-836f08acd943,226417,B787-9-L-11 Motion System,07/24/2023 21:07,1.6,"1.6 Ah |  Phase 1: Min 3, Max 3, Avg 3.79, Duty 100% | Phase 2: Min 3, Max 3, Avg 3.44, Duty 100% | Phase 3: Min 2, Max 2, Avg 2.48, Duty 100%",100,3.79|3|3|100|3.44|3|3|100|2.48|2|2|100|1.6|664,0,965435,FALSE,66,3.36
f1caa22d-6d3c-4906-b30a-ab199ce1573d,226417,B787-9-L-11 Motion System,07/24/2023 20:57,1.6,"1.6 Ah |  Phase 1: Min 3, Max 3, Avg 3.8, Duty 100% | Phase 2: Min 3, Max 3, Avg 3.44, Duty 100% | Phase 3: Min 2, Max 2, Avg 2.48, Duty 100%",100,3.8|3|3|100|3.44|3|3|100|2.48|2|2|100|1.6|664,0,965435,FALSE,62,3.36
d278988e-b7f3-478a-90cc-4de0bdaa6efe,226417,B787-9-L-11 Motion System,07/24/2023 20:48,1.6,"1.6 Ah |  Phase 1: Min 3, Max 3, Avg 3.8, Duty 100% | Phase 2: Min 3, Max 3, Avg 3.44, Duty 100% | Phase 3: Min 2, Max 2, Avg 2.48, Duty 100%",100,3.8|3|3|100|3.44|3|3|100|2.48|2|2|100|1.6|664,0,965435,FALSE,67,3.36
5d7ee7d1-1b35-427b-abe5-acc637c5d044,226417,B787-9-L-11 Motion System,07/24/2023 20:38,1.7,"1.7 Ah |  Phase 1: Min 3, Max 3, Avg 3.81, Duty 100% | Phase 2: Min 3, Max 3, Avg 3.44, Duty 100% | Phase 3: Min 2, Max 2, Avg 2.48, Duty 100%",100,3.81|3|3|100|3.44|3|3|100|2.48|2|2|100|1.7|705.5,0,965435,FALSE,61,3.36
ad4657ac-b13a-40b0-b54e-9b7385cbab12,226417,B787-9-L-11 Motion System,07/24/2023 20:28,1.6,"1.6 Ah |  Phase 1: Min 3, Max 3, Avg 3.81, Duty 100% | Phase 2: Min 3, Max 3, Avg 3.45, Duty 100% | Phase 3: Min 2, Max 2, Avg 2.49, Duty 100%",100,3.81|3|3|100|3.45|3|3|100|2.49|2|2|100|1.6|664,0,965435,FALSE,61,3.36
ac4e7165-8340-4224-9b04-d1d7a2e1d000,226417,B787-9-L-11 Motion System,07/24/2023 20:17,1.6,"1.6 Ah |  Phase 1: Min 3, Max 4, Avg 3.88, Duty 100% | Phase 2: Min 3, Max 3, Avg 3.5, Duty 100% | Phase 3: Min 2, Max 2, Avg 2.54, Duty 100%",100,3.88|4|3|100|3.5|3|3|100|2.54|2|2|100|1.6|664,0,965435,FALSE,24,3.36
8e616e8a-83ff-4c11-a729-91aecf62c0ca,226417,B787-9-L-11 Motion System,07/24/2023 20:07,1.7,"1.7 Ah |  Phase 1: Min 3, Max 4, Avg 3.94, Duty 100% | Phase 2: Min 3, Max 3, Avg 3.55, Duty 100% | Phase 3: Min 2, Max 2, Avg 2.58, Duty 100%",100,3.94|4|3|100|3.55|3|3|100|2.58|2|2|100|1.7|705.5,0,965435,FALSE,53,3.36
113ad64d-969f-4e41-94c9-62fa73e72359,226417,B787-9-L-11 Motion System,07/24/2023 19:57,1.7,"1.7 Ah |  Phase 1: Min 3, Max 4, Avg 3.92, Duty 100% | Phase 2: Min 3, Max 3, Avg 3.53, Duty 100% | Phase 3: Min 2, Max 2, Avg 2.57, Duty 100%",100,3.92|4|3|100|3.53|3|3|100|2.57|2|2|100|1.7|705.5,0,965435,FALSE,60,3.36
fcf41f51-69cf-495a-96db-05ee00edf7c8,226417,B787-9-L-11 Motion System,07/24/2023 19:47,1.7,"1.7 Ah |  Phase 1: Min 3, Max 3, Avg 3.88, Duty 100% | Phase 2: Min 3, Max 3, Avg 3.51, Duty 100% | Phase 3: Min 2, Max 2, Avg 2.55, Duty 100%",100,3.88|3|3|100|3.51|3|3|100|2.55|2|2|100|1.7|705.5,0,965435,FALSE,41,3.37
939fa4b4-0e74-4edf-93e1-2d3abcd8912b,226417,B787-9-L-11 Motion System,07/24/2023 19:38,1.6,"1.6 Ah |  Phase 1: Min 3, Max 3, Avg 3.89, Duty 100% | Phase 2: Min 3, Max 3, Avg 3.51, Duty 100% | Phase 3: Min 2, Max 2, Avg 2.54, Duty 100%",100,3.89|3|3|100|3.51|3|3|100|2.54|2|2|100|1.6|664,0,965435,FALSE,14,3.36
b9527129-c259-44b5-945f-4801d5c6a710,226417,B787-9-L-11 Motion System,07/24/2023 19:28,1.7,"1.7 Ah |  Phase 1: Min 3, Max 3, Avg 3.89, Duty 100% | Phase 2: Min 3, Max 3, Avg 3.52, Duty 100% | Phase 3: Min 2, Max 2, Avg 2.54, Duty 100%",100,3.89|3|3|100|3.52|3|3|100|2.54|2|2|100|1.7|705.5,0,965435,FALSE,53,3.36
73c2d743-4e85-4c19-bb41-8f7ea0582649,226417,B787-9-L-11 Motion System,07/24/2023 19:17,1.6,"1.6 Ah |  Phase 1: Min 3, Max 3, Avg 3.85, Duty 100% | Phase 2: Min 3, Max 3, Avg 3.48, Duty 100% | Phase 3: Min 2, Max 2, Avg 2.52, Duty 100%",100,3.85|3|3|100|3.48|3|3|100|2.52|2|2|100|1.6|664,0,965435,FALSE,26,3.36
7e61cfcc-873c-4c1e-a628-025ba8b97b54,226417,B787-9-L-11 Motion System,07/24/2023 19:07,1.7,"1.7 Ah |  Phase 1: Min 3, Max 3, Avg 3.84, Duty 100% | Phase 2: Min 3, Max 3, Avg 3.47, Duty 100% | Phase 3: Min 2, Max 2, Avg 2.51, Duty 100%",100,3.84|3|3|100|3.47|3|3|100|2.51|2|2|100|1.7|705.5,0,965435,FALSE,46,3.36
746724fc-953d-4c14-8f12-71b9458c6668,226417,B787-9-L-11 Motion System,07/24/2023 18:57,1.6,"1.6 Ah |  Phase 1: Min 3, Max 3, Avg 3.82, Duty 100% | Phase 2: Min 3, Max 3, Avg 3.45, Duty 100% | Phase 3: Min 2, Max 2, Avg 2.5, Duty 100%",100,3.82|3|3|100|3.45|3|3|100|2.5|2|2|100|1.6|664,0,965435,FALSE,55,3.36
65c0032d-d293-492e-b6ae-3af0af319bcb,226417,B787-9-L-11 Motion System,07/24/2023 18:47,1.6,"1.6 Ah |  Phase 1: Min 3, Max 3, Avg 3.81, Duty 100% | Phase 2: Min 3, Max 3, Avg 3.44, Duty 100% | Phase 3: Min 2, Max 2, Avg 2.49, Duty 100%",100,3.81|3|3|100|3.44|3|3|100|2.49|2|2|100|1.6|664,0,965435,FALSE,36,3.36
62121e9b-7159-4701-9b31-64dd735bc381,226417,B787-9-L-11 Motion System,07/24/2023 18:38,1.6,"1.6 Ah |  Phase 1: Min 3, Max 3, Avg 3.81, Duty 100% | Phase 2: Min 3, Max 3, Avg 3.45, Duty 100% | Phase 3: Min 2, Max 2, Avg 2.49, Duty 100%",100,3.81|3|3|100|3.45|3|3|100|2.49|2|2|100|1.6|664,0,965435,FALSE,46,3.37
37ecfcf8-e027-4ad7-bb51-830ce7d9661a,226417,B787-9-L-11 Motion System,07/24/2023 18:28,1.7,"1.7 Ah |  Phase 1: Min 3, Max 3, Avg 3.83, Duty 100% | Phase 2: Min 3, Max 3, Avg 3.46, Duty 100% | Phase 3: Min 2, Max 2, Avg 2.51, Duty 100%",100,3.83|3|3|100|3.46|3|3|100|2.51|2|2|100|1.7|705.5,0,965435,FALSE,62,3.36
19c696cc-1f71-4dbe-aa70-5e676234d919,226417,B787-9-L-11 Motion System,07/24/2023 18:17,1.6,"1.6 Ah |  Phase 1: Min 3, Max 3, Avg 3.87, Duty 100% | Phase 2: Min 3, Max 3, Avg 3.5, Duty 100% | Phase 3: Min 2, Max 2, Avg 2.54, Duty 100%",100,3.87|3|3|100|3.5|3|3|100|2.54|2|2|100|1.6|664,0,965435,FALSE,64,3.36
00aa8c54-736a-4566-b549-5badd00c6e2b,226417,B787-9-L-11 Motion System,07/24/2023 18:08,1.7,"1.7 Ah |  Phase 1: Min 3, Max 3, Avg 3.85, Duty 100% | Phase 2: Min 3, Max 3, Avg 3.49, Duty 100% | Phase 3: Min 2, Max 2, Avg 2.52, Duty 100%",100,3.85|3|3|100|3.49|3|3|100|2.52|2|2|100|1.7|705.5,0,965435,FALSE,62,3.36
c3e5927a-e3ab-4949-8922-700c8a8e16b8,226417,B787-9-L-11 Motion System,07/24/2023 17:58,1.6,"1.6 Ah |  Phase 1: Min 3, Max 3, Avg 3.78, Duty 100% | Phase 2: Min 3, Max 3, Avg 3.43, Duty 100% | Phase 3: Min 2, Max 2, Avg 2.48, Duty 100%",100,3.78|3|3|100|3.43|3|3|100|2.48|2|2|100|1.6|664,0,965435,FALSE,63,3.36
db0d9ecd-8706-421c-a38f-ba8965dc5437,226417,B787-9-L-11 Motion System,07/24/2023 17:47,1.6,"1.6 Ah |  Phase 1: Min 3, Max 3, Avg 3.77, Duty 100% | Phase 2: Min 3, Max 3, Avg 3.43, Duty 100% | Phase 3: Min 2, Max 2, Avg 2.48, Duty 100%",100,3.77|3|3|100|3.43|3|3|100|2.48|2|2|100|1.6|664,0,965435,FALSE,60,3.36
7e9677d5-64f0-4b65-b45b-f868a5e52dac,226417,B787-9-L-11 Motion System,07/24/2023 17:37,1.6,"1.6 Ah |  Phase 1: Min 3, Max 3, Avg 3.75, Duty 100% | Phase 2: Min 3, Max 3, Avg 3.42, Duty 100% | Phase 3: Min 2, Max 2, Avg 2.47, Duty 100%",100,3.75|3|3|100|3.42|3|3|100|2.47|2|2|100|1.6|664,0,965435,FALSE,66,3.36
9f558327-35fb-4ab7-9183-555e84962548,226417,B787-9-L-11 Motion System,07/24/2023 17:27,1.6,"1.6 Ah |  Phase 1: Min 3, Max 3, Avg 3.79, Duty 100% | Phase 2: Min 3, Max 3, Avg 3.44, Duty 100% | Phase 3: Min 2, Max 2, Avg 2.49, Duty 100%",100,3.79|3|3|100|3.44|3|3|100|2.49|2|2|100|1.6|664,0,965435,FALSE,64,3.36
c07c8ec3-74b2-42ee-afc1-2729b9baaa3a,226417,B787-9-L-11 Motion System,07/24/2023 17:17,1.7,"1.7 Ah |  Phase 1: Min 3, Max 3, Avg 3.78, Duty 100% | Phase 2: Min 3, Max 3, Avg 3.43, Duty 100% | Phase 3: Min 2, Max 2, Avg 2.48, Duty 100%",100,3.78|3|3|100|3.43|3|3|100|2.48|2|2|100|1.7|705.5,0,965435,FALSE,63,3.37
5345c1f3-2b61-45a1-9a4b-40ce63e5b5c6,226417,B787-9-L-11 Motion System,07/24/2023 17:07,1.6,"1.6 Ah |  Phase 1: Min 3, Max 3, Avg 3.74, Duty 100% | Phase 2: Min 3, Max 3, Avg 3.42, Duty 100% | Phase 3: Min 2, Max 2, Avg 2.47, Duty 100%",100,3.74|3|3|100|3.42|3|3|100|2.47|2|2|100|1.6|664,0,965435,FALSE,60,3.36
51c0c5d7-2e5a-4c34-83ec-ae14769841f9,226417,B787-9-L-11 Motion System,07/24/2023 16:57,1.6,"1.6 Ah |  Phase 1: Min 3, Max 3, Avg 3.76, Duty 100% | Phase 2: Min 3, Max 3, Avg 3.43, Duty 100% | Phase 3: Min 2, Max 2, Avg 2.47, Duty 100%",100,3.76|3|3|100|3.43|3|3|100|2.47|2|2|100|1.6|664,0,965435,FALSE,63,3.37
a5c37dec-51a0-44ad-a460-c1bf26ced632,226417,B787-9-L-11 Motion System,07/24/2023 16:47,1.6,"1.6 Ah |  Phase 1: Min 3, Max 3, Avg 3.73, Duty 100% | Phase 2: Min 3, Max 3, Avg 3.42, Duty 100% | Phase 3: Min 2, Max 2, Avg 2.47, Duty 100%",100,3.73|3|3|100|3.42|3|3|100|2.47|2|2|100|1.6|664,0,965435,FALSE,66,3.37
83ef3daf-286a-4722-9b27-2c0a10828f2e,226417,B787-9-L-11 Motion System,07/24/2023 16:37,1.6,"1.6 Ah |  Phase 1: Min 3, Max 3, Avg 3.73, Duty 100% | Phase 2: Min 3, Max 3, Avg 3.4, Duty 100% | Phase 3: Min 2, Max 2, Avg 2.45, Duty 100%",100,3.73|3|3|100|3.4|3|3|100|2.45|2|2|100|1.6|664,0,965435,FALSE,62,3.37
91747c2d-5369-4f19-8362-945b2ef60762,226417,B787-9-L-11 Motion System,07/24/2023 16:27,1.6,"1.6 Ah |  Phase 1: Min 3, Max 3, Avg 3.71, Duty 100% | Phase 2: Min 3, Max 3, Avg 3.42, Duty 100% | Phase 3: Min 2, Max 2, Avg 2.45, Duty 100%",100,3.71|3|3|100|3.42|3|3|100|2.45|2|2|100|1.6|664,0,965435,FALSE,63,3.38
8cef2b5e-5976-46d1-bb95-2875ce2634f0,226417,B787-9-L-11 Motion System,07/24/2023 16:17,1.6,"1.6 Ah |  Phase 1: Min 3, Max 3, Avg 3.71, Duty 100% | Phase 2: Min 3, Max 3, Avg 3.43, Duty 100% | Phase 3: Min 2, Max 2, Avg 2.45, Duty 100%",100,3.71|3|3|100|3.43|3|3|100|2.45|2|2|100|1.6|664,0,965435,FALSE,65,3.38
e63b0748-56c8-4702-b92f-5204713c8e97,226417,B787-9-L-11 Motion System,07/24/2023 16:08,1.6,"1.6 Ah |  Phase 1: Min 3, Max 3, Avg 3.73, Duty 100% | Phase 2: Min 3, Max 3, Avg 3.44, Duty 100% | Phase 3: Min 2, Max 2, Avg 2.46, Duty 100%",100,3.73|3|3|100|3.44|3|3|100|2.46|2|2|100|1.6|664,0,965435,FALSE,63,3.37
04ac4862-1daa-465b-9a61-a4d9536b3409,226417,B787-9-L-11 Motion System,07/24/2023 15:58,1.6,"1.6 Ah |  Phase 1: Min 3, Max 3, Avg 3.7, Duty 100% | Phase 2: Min 3, Max 3, Avg 3.42, Duty 100% | Phase 3: Min 2, Max 2, Avg 2.45, Duty 100%",100,3.7|3|3|100|3.42|3|3|100|2.45|2|2|100|1.6|664,0,965435,FALSE,66,3.37
990436af-bcee-47dc-9779-d6cfd0826fb8,226417,B787-9-L-11 Motion System,07/24/2023 15:47,1.6,"1.6 Ah |  Phase 1: Min 3, Max 3, Avg 3.75, Duty 100% | Phase 2: Min 3, Max 3, Avg 3.45, Duty 100% | Phase 3: Min 2, Max 2, Avg 2.47, Duty 100%",100,3.75|3|3|100|3.45|3|3|100|2.47|2|2|100|1.6|664,0,965435,FALSE,63,3.38
2c9a70aa-319a-4ae2-b9a2-1e54d6bdda22,226417,B787-9-L-11 Motion System,07/24/2023 15:38,1.6,"1.6 Ah |  Phase 1: Min 3, Max 3, Avg 3.79, Duty 100% | Phase 2: Min 3, Max 3, Avg 3.49, Duty 100% | Phase 3: Min 2, Max 2, Avg 2.49, Duty 100%",100,3.79|3|3|100|3.49|3|3|100|2.49|2|2|100|1.6|664,0,965435,FALSE,53,3.38
667f0fab-efad-4fa5-a7e1-7f345bd69d27,226417,B787-9-L-11 Motion System,07/24/2023 15:28,1.7,"1.7 Ah |  Phase 1: Min 3, Max 3, Avg 3.8, Duty 100% | Phase 2: Min 3, Max 3, Avg 3.49, Duty 100% | Phase 3: Min 2, Max 2, Avg 2.49, Duty 100%",100,3.8|3|3|100|3.49|3|3|100|2.49|2|2|100|1.7|705.5,0,965435,FALSE,64,3.38
6f25e75a-0185-4999-aee6-0b87e2fcdd83,226417,B787-9-L-11 Motion System,07/24/2023 15:17,1.8,"1.8 Ah |  Phase 1: Min 3, Max 10, Avg 4.14, Duty 100% | Phase 2: Min 2, Max 9, Avg 3.7, Duty 100% | Phase 3: Min 2, Max 10, Avg 3.05, Duty 100%",100,4.14|10|3|100|3.7|9|2|100|3.05|10|2|100|1.8|747,0,965435,FALSE,66,3.38
44dd49ff-899d-4cc5-861b-b775fe98e935,226417,B787-9-L-11 Motion System,07/24/2023 15:08,2.7,"2.7 Ah |  Phase 1: Min 3, Max 18, Avg 5.57, Duty 100% | Phase 2: Min 2, Max 17, Avg 5.45, Duty 100% | Phase 3: Min 2, Max 19, Avg 5.29, Duty 100%",100,5.57|18|3|100|5.45|17|2|100|5.29|19|2|100|2.7|1120.5,0,965435,FALSE,69,3.38
d3c6f9de-083a-4ab8-b273-e654c948d8aa,226417,B787-9-L-11 Motion System,07/24/2023 14:58,3.9,"3.9 Ah |  Phase 1: Min 6, Max 20, Avg 7.29, Duty 100% | Phase 2: Min 6, Max 19, Avg 7.85, Duty 100% | Phase 3: Min 7, Max 20, Avg 8.32, Duty 100%",100,7.29|20|6|100|7.85|19|6|100|8.32|20|7|100|3.9|1618.5,0,965435,FALSE,69,3.37
8ddf4121-8353-4760-9082-198704556f0f,226417,B787-9-L-11 Motion System,07/24/2023 14:47,4.1,"4.1 Ah |  Phase 1: Min 5, Max 16, Avg 7.7, Duty 100% | Phase 2: Min 6, Max 15, Avg 8.1, Duty 100% | Phase 3: Min 6, Max 16, Avg 8.65, Duty 100%",100,7.7|16|5|100|8.1|15|6|100|8.65|16|6|100|4.1|1701.5,0,965435,FALSE,70,3.38
7b30623e-0fd5-4ee1-aa1d-fda04e3fd322,226417,B787-9-L-11 Motion System,07/24/2023 14:38,4,"4.0 Ah |  Phase 1: Min 6, Max 34, Avg 7.42, Duty 100% | Phase 2: Min 6, Max 32, Avg 7.87, Duty 100% | Phase 3: Min 7, Max 34, Avg 8.49, Duty 100%",100,7.42|34|6|100|7.87|32|6|100|8.49|34|7|100|4|1660,0,965435,FALSE,65,3.38
4a3c7a9b-dfe2-4009-91b3-6db4e404c3aa,226417,B787-9-L-11 Motion System,07/24/2023 14:28,4,"4.0 Ah |  Phase 1: Min 6, Max 26, Avg 7.57, Duty 100% | Phase 2: Min 6, Max 25, Avg 7.97, Duty 100% | Phase 3: Min 7, Max 26, Avg 8.55, Duty 100%",100,7.57|26|6|100|7.97|25|6|100|8.55|26|7|100|4|1660,0,965435,FALSE,69,3.37
fc85d27b-25e8-4322-bfbf-8e4de1c5e88d,226417,B787-9-L-11 Motion System,07/24/2023 14:17,2.6,"2.6 Ah |  Phase 1: Min 3, Max 20, Avg 5.84, Duty 100% | Phase 2: Min 2, Max 19, Avg 5.38, Duty 100% | Phase 3: Min 1, Max 20, Avg 4.76, Duty 100%",100,5.84|20|3|100|5.38|19|2|100|4.76|20|1|100|2.6|1079,0,965435,FALSE,65,3.37
f0d07893-9aed-4663-89db-8c2ac3956228,226417,B787-9-L-11 Motion System,07/24/2023 14:07,1.7,"1.7 Ah |  Phase 1: Min 3, Max 3, Avg 3.81, Duty 100% | Phase 2: Min 3, Max 3, Avg 3.49, Duty 100% | Phase 3: Min 2, Max 2, Avg 2.49, Duty 100%",100,3.81|3|3|100|3.49|3|3|100|2.49|2|2|100|1.7|705.5,0,965435,FALSE,65,3.37
394cea41-97d2-4c08-ac8e-af4fd916ad46,226417,B787-9-L-11 Motion System,07/24/2023 13:57,1.6,"1.6 Ah |  Phase 1: Min 3, Max 3, Avg 3.88, Duty 100% | Phase 2: Min 3, Max 3, Avg 3.55, Duty 100% | Phase 3: Min 2, Max 2, Avg 2.56, Duty 100%",100,3.88|3|3|100|3.55|3|3|100|2.56|2|2|100|1.6|664,0,965435,FALSE,60,3.38
59882114-baa5-4aa5-bbda-a1dbdb45c176,226417,B787-9-L-11 Motion System,07/24/2023 13:47,1.7,"1.7 Ah |  Phase 1: Min 3, Max 3, Avg 3.84, Duty 100% | Phase 2: Min 3, Max 3, Avg 3.53, Duty 100% | Phase 3: Min 2, Max 2, Avg 2.54, Duty 100%",100,3.84|3|3|100|3.53|3|3|100|2.54|2|2|100|1.7|705.5,0,965435,FALSE,50,3.38
bcb593fa-4988-479c-9a95-d54aa3291be7,226417,B787-9-L-11 Motion System,07/24/2023 13:37,1.6,"1.6 Ah |  Phase 1: Min 3, Max 3, Avg 3.77, Duty 100% | Phase 2: Min 3, Max 3, Avg 3.46, Duty 100% | Phase 3: Min 2, Max 2, Avg 2.48, Duty 100%",100,3.77|3|3|100|3.46|3|3|100|2.48|2|2|100|1.6|664,0,965435,FALSE,63,3.37
