DataMessageGUID,SensorID,Sensor Name,Date,Value,Formatted Value,Battery,Raw Data,Sensor State,GatewayID,Alert Sent,Signal Strength,Voltage
cafc1c84-207f-48cf-91bf-f24fc2917f20,236337,B787-9-L-11 Computer Suite,07/24/2023 22:17,6.2,"6.2 Ah |  Phase 1: Min 12, Max 16, Avg 13.96, Duty 100% | Phase 2: Min 8, Max 12, Avg 10.57, Duty 100% | Phase 3: Min 10, Max 14, Avg 12.69, Duty 100%",100,13.96|16|12|100|10.57|12|8|100|12.69|14|10|100|6.2|2573,0,965435,FALSE,78,3.3
f731edf5-d825-4350-934f-53876261c909,236337,B787-9-L-11 Computer Suite,07/24/2023 22:07,6.2,"6.2 Ah |  Phase 1: Min 12, Max 16, Avg 13.79, Duty 100% | Phase 2: Min 8, Max 12, Avg 10.6, Duty 100% | Phase 3: Min 10, Max 14, Avg 12.69, Duty 100%",100,13.79|16|12|100|10.6|12|8|100|12.69|14|10|100|6.2|2573,0,965435,FALSE,78,3.3
7f642832-fd5e-45c4-ab03-4cc4fc052d06,236337,B787-9-L-11 Computer Suite,07/24/2023 21:57,6.2,"6.2 Ah |  Phase 1: Min 12, Max 16, Avg 13.75, Duty 100% | Phase 2: Min 8, Max 12, Avg 10.78, Duty 100% | Phase 3: Min 10, Max 14, Avg 12.66, Duty 100%",100,13.75|16|12|100|10.78|12|8|100|12.66|14|10|100|6.2|2573,0,965435,FALSE,78,3.3
9019fa7a-f408-49d9-ac08-af6b65a61b19,236337,B787-9-L-11 Computer Suite,07/24/2023 21:47,6.2,"6.2 Ah |  Phase 1: Min 12, Max 16, Avg 13.64, Duty 100% | Phase 2: Min 8, Max 12, Avg 10.83, Duty 100% | Phase 3: Min 10, Max 14, Avg 12.76, Duty 100%",100,13.64|16|12|100|10.83|12|8|100|12.76|14|10|100|6.2|2573,0,965435,FALSE,78,3.3
4b13a71e-6285-45a9-a773-7d084fce9e31,236337,B787-9-L-11 Computer Suite,07/24/2023 21:37,6.2,"6.2 Ah |  Phase 1: Min 12, Max 15, Avg 13.61, Duty 100% | Phase 2: Min 8, Max 12, Avg 10.78, Duty 100% | Phase 3: Min 10, Max 14, Avg 12.72, Duty 100%",100,13.61|15|12|100|10.78|12|8|100|12.72|14|10|100|6.2|2573,0,965435,FALSE,78,3.3
8422423a-ae32-4682-b3b6-f273f1ecbb80,236337,B787-9-L-11 Computer Suite,07/24/2023 21:27,6.1,"6.1 Ah |  Phase 1: Min 12, Max 16, Avg 13.75, Duty 100% | Phase 2: Min 8, Max 12, Avg 10.72, Duty 100% | Phase 3: Min 10, Max 14, Avg 12.64, Duty 100%",100,13.75|16|12|100|10.72|12|8|100|12.64|14|10|100|6.1|2531.5,0,965435,FALSE,78,3.31
9180e284-4dab-411e-956b-dfc855ceff0d,236337,B787-9-L-11 Computer Suite,07/24/2023 21:17,6.2,"6.2 Ah |  Phase 1: Min 12, Max 16, Avg 13.83, Duty 100% | Phase 2: Min 8, Max 12, Avg 10.58, Duty 100% | Phase 3: Min 10, Max 14, Avg 12.61, Duty 100%",100,13.83|16|12|100|10.58|12|8|100|12.61|14|10|100|6.2|2573,0,965435,FALSE,77,3.3
d63e5117-1e55-40ae-85c1-27be013a8ab5,236337,B787-9-L-11 Computer Suite,07/24/2023 21:07,6.2,"6.2 Ah |  Phase 1: Min 12, Max 16, Avg 13.97, Duty 100% | Phase 2: Min 8, Max 12, Avg 10.5, Duty 100% | Phase 3: Min 10, Max 14, Avg 12.68, Duty 100%",100,13.97|16|12|100|10.5|12|8|100|12.68|14|10|100|6.2|2573,0,965435,FALSE,77,3.3
e9c63564-dbca-4862-8871-fb48a4fb5992,236337,B787-9-L-11 Computer Suite,07/24/2023 20:57,6.2,"6.2 Ah |  Phase 1: Min 12, Max 16, Avg 14.07, Duty 100% | Phase 2: Min 8, Max 12, Avg 10.44, Duty 100% | Phase 3: Min 10, Max 14, Avg 12.63, Duty 100%",100,14.07|16|12|100|10.44|12|8|100|12.63|14|10|100|6.2|2573,0,965435,FALSE,77,3.3
b6d3dcea-6b71-493a-b67d-ed0200452851,236337,B787-9-L-11 Computer Suite,07/24/2023 20:47,6.2,"6.2 Ah |  Phase 1: Min 12, Max 16, Avg 14.14, Duty 100% | Phase 2: Min 8, Max 12, Avg 10.29, Duty 100% | Phase 3: Min 10, Max 14, Avg 12.53, Duty 100%",100,14.14|16|12|100|10.29|12|8|100|12.53|14|10|100|6.2|2573,0,965435,FALSE,78,3.3
1c5162e4-222f-4870-ac14-bc67e7d98cbd,236337,B787-9-L-11 Computer Suite,07/24/2023 20:37,6.1,"6.1 Ah |  Phase 1: Min 12, Max 16, Avg 14.23, Duty 100% | Phase 2: Min 8, Max 12, Avg 10.18, Duty 100% | Phase 3: Min 10, Max 14, Avg 12.52, Duty 100%",100,14.23|16|12|100|10.18|12|8|100|12.52|14|10|100|6.1|2531.5,0,965435,FALSE,78,3.3
2c78cf62-6fc7-4b22-bb9e-e653a2a6c92e,236337,B787-9-L-11 Computer Suite,07/24/2023 20:27,6.2,"6.2 Ah |  Phase 1: Min 12, Max 16, Avg 14.38, Duty 100% | Phase 2: Min 8, Max 12, Avg 10.15, Duty 100% | Phase 3: Min 10, Max 14, Avg 12.53, Duty 100%",100,14.38|16|12|100|10.15|12|8|100|12.53|14|10|100|6.2|2573,0,965435,FALSE,78,3.3
b9377541-bef9-427d-896a-ff77b0a6b7c5,236337,B787-9-L-11 Computer Suite,07/24/2023 20:17,6.1,"6.1 Ah |  Phase 1: Min 12, Max 16, Avg 14.31, Duty 100% | Phase 2: Min 8, Max 12, Avg 10.1, Duty 100% | Phase 3: Min 10, Max 14, Avg 12.48, Duty 100%",100,14.31|16|12|100|10.1|12|8|100|12.48|14|10|100|6.1|2531.5,0,965435,FALSE,79,3.3
c32eac9e-7f0e-42a2-87b9-efe6bfd7671f,236337,B787-9-L-11 Computer Suite,07/24/2023 20:07,6.2,"6.2 Ah |  Phase 1: Min 12, Max 16, Avg 14.17, Duty 100% | Phase 2: Min 8, Max 12, Avg 10.16, Duty 100% | Phase 3: Min 10, Max 14, Avg 12.49, Duty 100%",100,14.17|16|12|100|10.16|12|8|100|12.49|14|10|100|6.2|2573,0,965435,FALSE,78,3.3
161f99a7-cdb7-48fc-8955-b5901e99fdcb,236337,B787-9-L-11 Computer Suite,07/24/2023 19:57,6.1,"6.1 Ah |  Phase 1: Min 12, Max 16, Avg 14.08, Duty 100% | Phase 2: Min 8, Max 12, Avg 10.27, Duty 100% | Phase 3: Min 10, Max 14, Avg 12.48, Duty 100%",100,14.08|16|12|100|10.27|12|8|100|12.48|14|10|100|6.1|2531.5,0,965435,FALSE,77,3.3
0ea70007-5ec2-4e96-b3e0-0e929d566126,236337,B787-9-L-11 Computer Suite,07/24/2023 19:47,6.2,"6.2 Ah |  Phase 1: Min 12, Max 16, Avg 13.92, Duty 100% | Phase 2: Min 8, Max 12, Avg 10.36, Duty 100% | Phase 3: Min 10, Max 14, Avg 12.51, Duty 100%",100,13.92|16|12|100|10.36|12|8|100|12.51|14|10|100|6.2|2573,0,965435,FALSE,78,3.3
d69542ae-0433-4f85-a21d-8be41c919395,236337,B787-9-L-11 Computer Suite,07/24/2023 19:37,6.1,"6.1 Ah |  Phase 1: Min 12, Max 16, Avg 13.78, Duty 100% | Phase 2: Min 8, Max 12, Avg 10.37, Duty 100% | Phase 3: Min 10, Max 14, Avg 12.53, Duty 100%",100,13.78|16|12|100|10.37|12|8|100|12.53|14|10|100|6.1|2531.5,0,965435,FALSE,80,3.3
1c47da3d-81c4-4885-a909-950969bc9fb1,236337,B787-9-L-11 Computer Suite,07/24/2023 19:27,6.1,"6.1 Ah |  Phase 1: Min 12, Max 16, Avg 13.6, Duty 100% | Phase 2: Min 8, Max 12, Avg 10.42, Duty 100% | Phase 3: Min 10, Max 14, Avg 12.45, Duty 100%",100,13.6|16|12|100|10.42|12|8|100|12.45|14|10|100|6.1|2531.5,0,965435,FALSE,78,3.3
74c53c51-62c2-490d-b2f8-09c62bf661bb,236337,B787-9-L-11 Computer Suite,07/24/2023 19:17,6,"6.0 Ah |  Phase 1: Min 12, Max 16, Avg 13.53, Duty 100% | Phase 2: Min 8, Max 12, Avg 10.53, Duty 100% | Phase 3: Min 10, Max 14, Avg 12.45, Duty 100%",100,13.53|16|12|100|10.53|12|8|100|12.45|14|10|100|6|2490,0,965435,FALSE,78,3.3
c907a1d8-3b3d-4cbb-848b-82d07aeb980b,236337,B787-9-L-11 Computer Suite,07/24/2023 19:07,6.1,"6.1 Ah |  Phase 1: Min 12, Max 14, Avg 13.47, Duty 100% | Phase 2: Min 8, Max 12, Avg 10.38, Duty 100% | Phase 3: Min 10, Max 14, Avg 12.43, Duty 100%",100,13.47|14|12|100|10.38|12|8|100|12.43|14|10|100|6.1|2531.5,0,965435,FALSE,79,3.31
237d09e1-7d65-458b-bda6-337de2dcbd79,236337,B787-9-L-11 Computer Suite,07/24/2023 18:57,6,"6.0 Ah |  Phase 1: Min 12, Max 14, Avg 13.44, Duty 100% | Phase 2: Min 8, Max 12, Avg 10.35, Duty 100% | Phase 3: Min 10, Max 14, Avg 12.4, Duty 100%",100,13.44|14|12|100|10.35|12|8|100|12.4|14|10|100|6|2490,0,965435,FALSE,78,3.3
b1b48d9e-6c7a-4df7-8183-c4db0c887477,236337,B787-9-L-11 Computer Suite,07/24/2023 18:47,6.1,"6.1 Ah |  Phase 1: Min 12, Max 14, Avg 13.47, Duty 100% | Phase 2: Min 8, Max 12, Avg 10.37, Duty 100% | Phase 3: Min 10, Max 14, Avg 12.38, Duty 100%",100,13.47|14|12|100|10.37|12|8|100|12.38|14|10|100|6.1|2531.5,0,965435,FALSE,77,3.3
6e97dec0-43fb-419a-ba42-8f1828a55b65,236337,B787-9-L-11 Computer Suite,07/24/2023 18:37,6,"6.0 Ah |  Phase 1: Min 12, Max 16, Avg 13.51, Duty 100% | Phase 2: Min 8, Max 12, Avg 10.24, Duty 100% | Phase 3: Min 10, Max 14, Avg 12.28, Duty 100%",100,13.51|16|12|100|10.24|12|8|100|12.28|14|10|100|6|2490,0,965435,FALSE,77,3.3
b3e4261f-82a4-457b-93c6-511560dfe07a,236337,B787-9-L-11 Computer Suite,07/24/2023 18:27,5.9,"5.9 Ah |  Phase 1: Min 12, Max 16, Avg 13.58, Duty 100% | Phase 2: Min 8, Max 12, Avg 10.08, Duty 100% | Phase 3: Min 10, Max 14, Avg 12.23, Duty 100%",100,13.58|16|12|100|10.08|12|8|100|12.23|14|10|100|5.9|2448.5,0,965435,FALSE,77,3.3
f40d3b93-157f-4cf0-b6cb-8fe567fec5f0,236337,B787-9-L-11 Computer Suite,07/24/2023 18:17,6,"6.0 Ah |  Phase 1: Min 12, Max 16, Avg 13.56, Duty 100% | Phase 2: Min 8, Max 12, Avg 9.85, Duty 100% | Phase 3: Min 10, Max 14, Avg 12.09, Duty 100%",100,13.56|16|12|100|9.85|12|8|100|12.09|14|10|100|6|2490,0,965435,FALSE,77,3.31
53eaee5f-ebb5-4aae-a4d1-b12b894e844a,236337,B787-9-L-11 Computer Suite,07/24/2023 18:07,5.9,"5.9 Ah |  Phase 1: Min 12, Max 16, Avg 13.67, Duty 100% | Phase 2: Min 8, Max 12, Avg 9.68, Duty 100% | Phase 3: Min 10, Max 14, Avg 12.05, Duty 100%",100,13.67|16|12|100|9.68|12|8|100|12.05|14|10|100|5.9|2448.5,0,965435,FALSE,78,3.3
a2fea5c9-6a05-4cec-87e9-e055405f5a44,236337,B787-9-L-11 Computer Suite,07/24/2023 17:57,5.8,"5.8 Ah |  Phase 1: Min 12, Max 16, Avg 13.69, Duty 100% | Phase 2: Min 8, Max 12, Avg 9.58, Duty 100% | Phase 3: Min 10, Max 14, Avg 11.94, Duty 100%",100,13.69|16|12|100|9.58|12|8|100|11.94|14|10|100|5.8|2407,0,965435,FALSE,78,3.3
58784338-f473-413d-9f89-50fd288fcfbc,236337,B787-9-L-11 Computer Suite,07/24/2023 17:47,5.9,"5.9 Ah |  Phase 1: Min 12, Max 16, Avg 13.67, Duty 100% | Phase 2: Min 8, Max 12, Avg 9.41, Duty 100% | Phase 3: Min 10, Max 14, Avg 11.81, Duty 100%",100,13.67|16|12|100|9.41|12|8|100|11.81|14|10|100|5.9|2448.5,0,965435,FALSE,77,3.3
2dadfdd5-0009-4b09-bee3-435750920730,236337,B787-9-L-11 Computer Suite,07/24/2023 17:37,5.7,"5.7 Ah |  Phase 1: Min 12, Max 16, Avg 13.51, Duty 100% | Phase 2: Min 8, Max 12, Avg 9.38, Duty 100% | Phase 3: Min 10, Max 14, Avg 11.79, Duty 100%",100,13.51|16|12|100|9.38|12|8|100|11.79|14|10|100|5.7|2365.5,0,965435,FALSE,78,3.3
12afa026-02bd-4036-b15b-1cce58ffaf6d,236337,B787-9-L-11 Computer Suite,07/24/2023 17:27,5.8,"5.8 Ah |  Phase 1: Min 12, Max 16, Avg 13.32, Duty 100% | Phase 2: Min 8, Max 12, Avg 9.42, Duty 100% | Phase 3: Min 10, Max 14, Avg 11.73, Duty 100%",100,13.32|16|12|100|9.42|12|8|100|11.73|14|10|100|5.8|2407,0,965435,FALSE,77,3.3
273b2f42-5d31-4998-b66f-a49f52a0c1e0,236337,B787-9-L-11 Computer Suite,07/24/2023 17:17,5.7,"5.7 Ah |  Phase 1: Min 12, Max 14, Avg 13.07, Duty 100% | Phase 2: Min 8, Max 12, Avg 9.47, Duty 100% | Phase 3: Min 10, Max 14, Avg 11.58, Duty 100%",100,13.07|14|12|100|9.47|12|8|100|11.58|14|10|100|5.7|2365.5,0,965435,FALSE,77,3.3
67b22613-8e76-4e4d-9952-88561f26614e,236337,B787-9-L-11 Computer Suite,07/24/2023 17:07,5.6,"5.6 Ah |  Phase 1: Min 12, Max 14, Avg 12.97, Duty 100% | Phase 2: Min 8, Max 12, Avg 9.18, Duty 100% | Phase 3: Min 10, Max 14, Avg 11.37, Duty 100%",100,12.97|14|12|100|9.18|12|8|100|11.37|14|10|100|5.6|2324,0,965435,FALSE,77,3.3
880713bd-e46f-4130-9fc5-0e38fdd0922b,236337,B787-9-L-11 Computer Suite,07/24/2023 16:57,5.5,"5.5 Ah |  Phase 1: Min 12, Max 14, Avg 12.93, Duty 100% | Phase 2: Min 8, Max 12, Avg 9.03, Duty 100% | Phase 3: Min 10, Max 14, Avg 11.28, Duty 100%",100,12.93|14|12|100|9.03|12|8|100|11.28|14|10|100|5.5|2282.5,0,965435,FALSE,78,3.3
7725e368-d224-44e1-895b-b3f14bb3c86c,236337,B787-9-L-11 Computer Suite,07/24/2023 16:47,5.4,"5.4 Ah |  Phase 1: Min 12, Max 14, Avg 12.84, Duty 100% | Phase 2: Min 8, Max 12, Avg 8.71, Duty 100% | Phase 3: Min 10, Max 14, Avg 11.08, Duty 100%",100,12.84|14|12|100|8.71|12|8|100|11.08|14|10|100|5.4|2241,0,965435,FALSE,78,3.31
1d572fc9-5f29-4298-bb2b-12d99b985c1c,236337,B787-9-L-11 Computer Suite,07/24/2023 16:37,5.4,"5.4 Ah |  Phase 1: Min 12, Max 14, Avg 12.81, Duty 100% | Phase 2: Min 8, Max 12, Avg 8.58, Duty 100% | Phase 3: Min 10, Max 14, Avg 11.04, Duty 100%",100,12.81|14|12|100|8.58|12|8|100|11.04|14|10|100|5.4|2241,0,965435,FALSE,77,3.3
cb4cda33-e4e3-468c-b1d2-812f7d404dd7,236337,B787-9-L-11 Computer Suite,07/24/2023 16:27,6.5,"6.5 Ah |  Phase 1: Min 12, Max 18, Avg 15.03, Duty 100% | Phase 2: Min 8, Max 13, Avg 10.68, Duty 100% | Phase 3: Min 10, Max 16, Avg 13, Duty 100%",100,15.03|18|12|100|10.68|13|8|100|13|16|10|100|6.5|2697.5,0,965435,FALSE,77,3.31
78b2cc80-31e7-48f0-bc44-c86f6fd4b50f,236337,B787-9-L-11 Computer Suite,07/24/2023 16:17,7.1,"7.1 Ah |  Phase 1: Min 16, Max 18, Avg 17.12, Duty 100% | Phase 2: Min 9, Max 13, Avg 11.61, Duty 100% | Phase 3: Min 12, Max 16, Avg 14.02, Duty 100%",100,17.12|18|16|100|11.61|13|9|100|14.02|16|12|100|7.1|2946.5,0,965435,FALSE,78,3.3
38b3ce14-db1e-4c60-aa22-e794d3539321,236337,B787-9-L-11 Computer Suite,07/24/2023 16:07,7.1,"7.1 Ah |  Phase 1: Min 16, Max 18, Avg 17.14, Duty 100% | Phase 2: Min 9, Max 13, Avg 11.63, Duty 100% | Phase 3: Min 12, Max 16, Avg 13.96, Duty 100%",100,17.14|18|16|100|11.63|13|9|100|13.96|16|12|100|7.1|2946.5,0,965435,FALSE,78,3.3
36573327-2341-4fad-a2fc-87102433a0c6,236337,B787-9-L-11 Computer Suite,07/24/2023 15:57,7.2,"7.2 Ah |  Phase 1: Min 16, Max 20, Avg 17.3, Duty 100% | Phase 2: Min 9, Max 13, Avg 11.57, Duty 100% | Phase 3: Min 12, Max 16, Avg 13.98, Duty 100%",100,17.3|20|16|100|11.57|13|9|100|13.98|16|12|100|7.2|2988,0,965435,FALSE,79,3.31
70977364-f690-4440-8c6d-f5dec8128229,236337,B787-9-L-11 Computer Suite,07/24/2023 15:47,7.2,"7.2 Ah |  Phase 1: Min 16, Max 20, Avg 17.74, Duty 100% | Phase 2: Min 9, Max 13, Avg 11.51, Duty 100% | Phase 3: Min 12, Max 16, Avg 14.09, Duty 100%",100,17.74|20|16|100|11.51|13|9|100|14.09|16|12|100|7.2|2988,0,965435,FALSE,77,3.31
bda9a085-822b-473d-99f8-1ec070f72ce7,236337,B787-9-L-11 Computer Suite,07/24/2023 15:37,7.3,"7.3 Ah |  Phase 1: Min 16, Max 20, Avg 17.88, Duty 100% | Phase 2: Min 9, Max 13, Avg 11.46, Duty 100% | Phase 3: Min 12, Max 16, Avg 14.06, Duty 100%",100,17.88|20|16|100|11.46|13|9|100|14.06|16|12|100|7.3|3029.5,0,965435,FALSE,77,3.31
f1cea807-76ab-4401-8302-ecf459c9bea3,236337,B787-9-L-11 Computer Suite,07/24/2023 15:27,6.9,"6.9 Ah |  Phase 1: Min 16, Max 20, Avg 17.37, Duty 100% | Phase 2: Min 9, Max 13, Avg 10.7, Duty 100% | Phase 3: Min 12, Max 16, Avg 13.42, Duty 100%",100,17.37|20|16|100|10.7|13|9|100|13.42|16|12|100|6.9|2863.5,0,965435,FALSE,77,3.31
a1996012-1f1e-4c88-a6cb-592221aeefe0,236337,B787-9-L-11 Computer Suite,07/24/2023 15:17,6.7,"6.7 Ah |  Phase 1: Min 16, Max 20, Avg 17.05, Duty 100% | Phase 2: Min 9, Max 13, Avg 10.22, Duty 100% | Phase 3: Min 12, Max 16, Avg 12.95, Duty 100%",100,17.05|20|16|100|10.22|13|9|100|12.95|16|12|100|6.7|2780.5,0,965435,FALSE,75,3.31
8a3fc3fb-6255-4c44-b043-1e96e016d0b6,236337,B787-9-L-11 Computer Suite,07/24/2023 15:07,6.7,"6.7 Ah |  Phase 1: Min 16, Max 20, Avg 17.12, Duty 100% | Phase 2: Min 9, Max 13, Avg 10.34, Duty 100% | Phase 3: Min 12, Max 16, Avg 13.09, Duty 100%",100,17.12|20|16|100|10.34|13|9|100|13.09|16|12|100|6.7|2780.5,0,965435,FALSE,75,3.31
dbcc6e2c-bc32-4337-8cac-10fc551f891e,236337,B787-9-L-11 Computer Suite,07/24/2023 14:57,6.8,"6.8 Ah |  Phase 1: Min 16, Max 18, Avg 16.93, Duty 100% | Phase 2: Min 9, Max 13, Avg 10.39, Duty 100% | Phase 3: Min 12, Max 16, Avg 13.01, Duty 100%",100,16.93|18|16|100|10.39|13|9|100|13.01|16|12|100|6.8|2822,0,965435,FALSE,76,3.31
a7f658de-31c9-4663-880b-e9d50327bdda,236337,B787-9-L-11 Computer Suite,07/24/2023 14:47,6.6,"6.6 Ah |  Phase 1: Min 16, Max 18, Avg 16.84, Duty 100% | Phase 2: Min 9, Max 13, Avg 10.27, Duty 100% | Phase 3: Min 12, Max 16, Avg 12.98, Duty 100%",100,16.84|18|16|100|10.27|13|9|100|12.98|16|12|100|6.6|2739,0,965435,FALSE,72,3.31
94192fd0-451f-4514-b52c-20cc4fede296,236337,B787-9-L-11 Computer Suite,07/24/2023 14:37,6.7,"6.7 Ah |  Phase 1: Min 16, Max 18, Avg 16.81, Duty 100% | Phase 2: Min 9, Max 13, Avg 10.13, Duty 100% | Phase 3: Min 12, Max 16, Avg 12.84, Duty 100%",100,16.81|18|16|100|10.13|13|9|100|12.84|16|12|100|6.7|2780.5,0,965435,FALSE,77,3.3
c4db7f72-19a0-4cf1-b254-e32fca85f311,236337,B787-9-L-11 Computer Suite,07/24/2023 14:27,6.6,"6.6 Ah |  Phase 1: Min 16, Max 18, Avg 16.79, Duty 100% | Phase 2: Min 9, Max 13, Avg 10.05, Duty 100% | Phase 3: Min 12, Max 15, Avg 12.73, Duty 100%",100,16.79|18|16|100|10.05|13|9|100|12.73|15|12|100|6.6|2739,0,965435,FALSE,76,3.3
30fbfca9-eb50-4b1d-87a1-d8f82fc0ef59,236337,B787-9-L-11 Computer Suite,07/24/2023 14:17,6.7,"6.7 Ah |  Phase 1: Min 15, Max 18, Avg 17.13, Duty 100% | Phase 2: Min 9, Max 13, Avg 10.27, Duty 100% | Phase 3: Min 12, Max 16, Avg 13.16, Duty 100%",100,17.13|18|15|100|10.27|13|9|100|13.16|16|12|100|6.7|2780.5,0,965435,FALSE,76,3.3
04f17df9-ac65-4169-8485-ac23fa52304d,236337,B787-9-L-11 Computer Suite,07/24/2023 14:07,6.9,"6.9 Ah |  Phase 1: Min 15, Max 17, Avg 16.2, Duty 100% | Phase 2: Min 9, Max 13, Avg 11.25, Duty 100% | Phase 3: Min 12, Max 16, Avg 13.87, Duty 100%",100,16.2|17|15|100|11.25|13|9|100|13.87|16|12|100|6.9|2863.5,0,965435,FALSE,77,3.3
cf0e69ad-e45b-4396-a045-f1e05d7ab27f,236337,B787-9-L-11 Computer Suite,07/24/2023 13:57,6.9,"6.9 Ah |  Phase 1: Min 15, Max 17, Avg 16.23, Duty 100% | Phase 2: Min 9, Max 13, Avg 11.41, Duty 100% | Phase 3: Min 12, Max 16, Avg 13.93, Duty 100%",100,16.23|17|15|100|11.41|13|9|100|13.93|16|12|100|6.9|2863.5,0,965435,FALSE,77,3.3
9bc6d3bb-43b1-4d45-9aeb-d25801d268e0,236337,B787-9-L-11 Computer Suite,07/24/2023 13:47,7,"7.0 Ah |  Phase 1: Min 15, Max 17, Avg 16.26, Duty 100% | Phase 2: Min 9, Max 13, Avg 11.45, Duty 100% | Phase 3: Min 12, Max 16, Avg 13.94, Duty 100%",100,16.26|17|15|100|11.45|13|9|100|13.94|16|12|100|7|2905,0,965435,FALSE,77,3.31
28cbe84d-072b-4b03-93b2-63d70f846ce3,236337,B787-9-L-11 Computer Suite,07/24/2023 13:37,6.9,"6.9 Ah |  Phase 1: Min 15, Max 17, Avg 16.24, Duty 100% | Phase 2: Min 9, Max 13, Avg 11.34, Duty 100% | Phase 3: Min 12, Max 16, Avg 13.91, Duty 100%",100,16.24|17|15|100|11.34|13|9|100|13.91|16|12|100|6.9|2863.5,0,965435,FALSE,77,3.3
