DataMessageGUID,SensorID,Sensor Name,Date,Value,Formatted Value,Battery,Raw Data,Sensor State,GatewayID,Alert Sent,Signal Strength,Voltage
3e0b5456-7938-49d6-84eb-a51cb7b0ef93,236334,B787-9-L-13 Computer Suite,07/24/2023 19:57,3.3615,"3.4 kWh |  Phase 1: Min 18, Max 18, Avg 18.56, Duty 100% | Phase 2: Min 20, Max 20, Avg 20.45, Duty 100% | Phase 3: Min 9, Max 9, Avg 9.73, Duty 100%",100,18.56|18|18|100|20.45|20|20|100|9.73|9|9|100|8.1|3361.5,0,965435,FALSE,75,3.27
5680a926-8478-4452-84e0-8fc40d93b3e2,236334,B787-9-L-13 Computer Suite,07/24/2023 19:47,3.403,"3.4 kWh |  Phase 1: Min 18, Max 18, Avg 18.57, Duty 100% | Phase 2: Min 20, Max 20, Avg 20.46, Duty 100% | Phase 3: Min 9, Max 9, Avg 9.73, Duty 100%",100,18.57|18|18|100|20.46|20|20|100|9.73|9|9|100|8.2|3403,0,965435,FALSE,70,3.26
8e6ae9e7-8b4a-45ef-be6b-e01d61404f32,236334,B787-9-L-13 Computer Suite,07/24/2023 19:37,3.3615,"3.4 kWh |  Phase 1: Min 18, Max 18, Avg 18.55, Duty 100% | Phase 2: Min 20, Max 20, Avg 20.46, Duty 100% | Phase 3: Min 9, Max 9, Avg 9.73, Duty 100%",100,18.55|18|18|100|20.46|20|20|100|9.73|9|9|100|8.1|3361.5,0,965435,FALSE,70,3.26
569f40d7-e87b-42a7-a4c8-e6eb15297871,236334,B787-9-L-13 Computer Suite,07/24/2023 19:27,3.3615,"3.4 kWh |  Phase 1: Min 18, Max 18, Avg 18.56, Duty 100% | Phase 2: Min 20, Max 20, Avg 20.45, Duty 100% | Phase 3: Min 9, Max 9, Avg 9.72, Duty 100%",100,18.56|18|18|100|20.45|20|20|100|9.72|9|9|100|8.1|3361.5,0,965435,FALSE,79,3.26
db4bca52-76e4-4f7f-9e28-4d23377956e1,236334,B787-9-L-13 Computer Suite,07/24/2023 19:17,3.3615,"3.4 kWh |  Phase 1: Min 18, Max 18, Avg 18.55, Duty 100% | Phase 2: Min 20, Max 20, Avg 20.46, Duty 100% | Phase 3: Min 9, Max 9, Avg 9.72, Duty 100%",100,18.55|18|18|100|20.46|20|20|100|9.72|9|9|100|8.1|3361.5,0,965435,FALSE,68,3.26
bcb7cb85-ef84-44d8-b3bd-09777d463ef1,236334,B787-9-L-13 Computer Suite,07/24/2023 19:07,3.403,"3.4 kWh |  Phase 1: Min 18, Max 18, Avg 18.56, Duty 100% | Phase 2: Min 20, Max 20, Avg 20.47, Duty 100% | Phase 3: Min 9, Max 9, Avg 9.72, Duty 100%",100,18.56|18|18|100|20.47|20|20|100|9.72|9|9|100|8.2|3403,0,965435,FALSE,70,3.27
2418bce9-0acb-48b6-97f3-870458d9cced,236334,B787-9-L-13 Computer Suite,07/24/2023 18:57,3.3615,"3.4 kWh |  Phase 1: Min 18, Max 18, Avg 18.56, Duty 100% | Phase 2: Min 20, Max 20, Avg 20.45, Duty 100% | Phase 3: Min 9, Max 9, Avg 9.74, Duty 100%",100,18.56|18|18|100|20.45|20|20|100|9.74|9|9|100|8.1|3361.5,0,965435,FALSE,74,3.26
e83dbc4f-4517-4bea-91cc-4090860d72d3,236334,B787-9-L-13 Computer Suite,07/24/2023 18:47,3.3615,"3.4 kWh |  Phase 1: Min 18, Max 18, Avg 18.56, Duty 100% | Phase 2: Min 20, Max 20, Avg 20.46, Duty 100% | Phase 3: Min 9, Max 9, Avg 9.73, Duty 100%",100,18.56|18|18|100|20.46|20|20|100|9.73|9|9|100|8.1|3361.5,0,965435,FALSE,73,3.26
ea4b273d-5756-4912-a1ac-b8cf8ff5f4d1,236334,B787-9-L-13 Computer Suite,07/24/2023 18:37,3.3615,"3.4 kWh |  Phase 1: Min 18, Max 18, Avg 18.55, Duty 100% | Phase 2: Min 20, Max 20, Avg 20.47, Duty 100% | Phase 3: Min 9, Max 9, Avg 9.73, Duty 100%",100,18.55|18|18|100|20.47|20|20|100|9.73|9|9|100|8.1|3361.5,0,965435,FALSE,74,3.26
c27c188f-2297-448e-8792-35e7bf3f95f2,236334,B787-9-L-13 Computer Suite,07/24/2023 18:27,3.403,"3.4 kWh |  Phase 1: Min 18, Max 18, Avg 18.57, Duty 100% | Phase 2: Min 20, Max 20, Avg 20.45, Duty 100% | Phase 3: Min 9, Max 9, Avg 9.73, Duty 100%",100,18.57|18|18|100|20.45|20|20|100|9.73|9|9|100|8.2|3403,0,965435,FALSE,79,3.27
35b1a4ab-6219-4c2b-ad7d-139fc092f3ef,236334,B787-9-L-13 Computer Suite,07/24/2023 18:17,3.3615,"3.4 kWh |  Phase 1: Min 18, Max 18, Avg 18.57, Duty 100% | Phase 2: Min 20, Max 20, Avg 20.45, Duty 100% | Phase 3: Min 9, Max 9, Avg 9.72, Duty 100%",100,18.57|18|18|100|20.45|20|20|100|9.72|9|9|100|8.1|3361.5,0,965435,FALSE,79,3.26
ad69804b-c888-457b-8775-92951216d38c,236334,B787-9-L-13 Computer Suite,07/24/2023 18:07,3.3615,"3.4 kWh |  Phase 1: Min 18, Max 18, Avg 18.54, Duty 100% | Phase 2: Min 20, Max 20, Avg 20.47, Duty 100% | Phase 3: Min 9, Max 9, Avg 9.71, Duty 100%",100,18.54|18|18|100|20.47|20|20|100|9.71|9|9|100|8.1|3361.5,0,965435,FALSE,80,3.26
811c4547-19df-46f4-8e7f-f002cf1306e1,236334,B787-9-L-13 Computer Suite,07/24/2023 17:57,3.3615,"3.4 kWh |  Phase 1: Min 18, Max 18, Avg 18.56, Duty 100% | Phase 2: Min 20, Max 20, Avg 20.43, Duty 100% | Phase 3: Min 9, Max 9, Avg 9.73, Duty 100%",100,18.56|18|18|100|20.43|20|20|100|9.73|9|9|100|8.1|3361.5,0,965435,FALSE,80,3.26
5bf14b92-5348-4c4a-ac79-dcadff71ff5f,236334,B787-9-L-13 Computer Suite,07/24/2023 17:47,3.4445,"3.4 kWh |  Phase 1: Min 18, Max 20, Avg 19.59, Duty 100% | Phase 2: Min 20, Max 20, Avg 20.46, Duty 100% | Phase 3: Min 9, Max 9, Avg 9.73, Duty 100%",100,19.59|20|18|100|20.46|20|20|100|9.73|9|9|100|8.3|3444.5,0,965435,FALSE,81,3.26
3ec211b5-8f19-4423-8fb8-a4e4fe26e15c,236334,B787-9-L-13 Computer Suite,07/24/2023 17:37,3.486,"3.5 kWh |  Phase 1: Min 19, Max 20, Avg 19.91, Duty 100% | Phase 2: Min 20, Max 20, Avg 20.44, Duty 100% | Phase 3: Min 9, Max 9, Avg 9.72, Duty 100%",100,19.91|20|19|100|20.44|20|20|100|9.72|9|9|100|8.4|3486,0,965435,FALSE,80,3.26
e3d810b9-5f5c-490e-8846-6793f1aeecd9,236334,B787-9-L-13 Computer Suite,07/24/2023 17:27,3.4445,"3.4 kWh |  Phase 1: Min 19, Max 20, Avg 19.9, Duty 100% | Phase 2: Min 20, Max 20, Avg 20.47, Duty 100% | Phase 3: Min 9, Max 9, Avg 9.71, Duty 100%",100,19.9|20|19|100|20.47|20|20|100|9.71|9|9|100|8.3|3444.5,0,965435,FALSE,80,3.26
62608dd7-3653-440a-94af-a32800dc14be,236334,B787-9-L-13 Computer Suite,07/24/2023 17:17,3.5275,"3.5 kWh |  Phase 1: Min 19, Max 21, Avg 20.7, Duty 100% | Phase 2: Min 20, Max 20, Avg 20.45, Duty 100% | Phase 3: Min 9, Max 9, Avg 9.73, Duty 100%",100,20.7|21|19|100|20.45|20|20|100|9.73|9|9|100|8.5|3527.5,0,965435,FALSE,79,3.26
af7d6323-ec81-4007-9435-926132a41c68,236334,B787-9-L-13 Computer Suite,07/24/2023 17:07,3.5275,"3.5 kWh |  Phase 1: Min 20, Max 21, Avg 21.01, Duty 100% | Phase 2: Min 20, Max 20, Avg 20.46, Duty 100% | Phase 3: Min 9, Max 9, Avg 9.74, Duty 100%",100,21.01|21|20|100|20.46|20|20|100|9.74|9|9|100|8.5|3527.5,0,965435,FALSE,80,3.26
970490f8-7707-4642-84b3-c9394a463c34,236334,B787-9-L-13 Computer Suite,07/24/2023 16:57,3.569,"3.6 kWh |  Phase 1: Min 20, Max 21, Avg 21.02, Duty 100% | Phase 2: Min 20, Max 20, Avg 20.46, Duty 100% | Phase 3: Min 9, Max 9, Avg 9.74, Duty 100%",100,21.02|21|20|100|20.46|20|20|100|9.74|9|9|100|8.6|3569,0,965435,FALSE,79,3.26
aa667b63-cce6-42fc-afe2-35575e070e57,236334,B787-9-L-13 Computer Suite,07/24/2023 16:47,3.5275,"3.5 kWh |  Phase 1: Min 20, Max 21, Avg 21.05, Duty 100% | Phase 2: Min 20, Max 20, Avg 20.45, Duty 100% | Phase 3: Min 9, Max 9, Avg 9.5, Duty 100%",100,21.05|21|20|100|20.45|20|20|100|9.5|9|9|100|8.5|3527.5,0,965435,FALSE,78,3.26
d79a55dc-301d-4c2e-a5a9-81b723fc4f98,236334,B787-9-L-13 Computer Suite,07/24/2023 16:37,3.5275,"3.5 kWh |  Phase 1: Min 20, Max 21, Avg 20.97, Duty 100% | Phase 2: Min 20, Max 20, Avg 20.46, Duty 100% | Phase 3: Min 9, Max 9, Avg 9.46, Duty 100%",100,20.97|21|20|100|20.46|20|20|100|9.46|9|9|100|8.5|3527.5,0,965435,FALSE,79,3.26
bb30a32d-d683-47a2-8fde-1baf0c729336,236334,B787-9-L-13 Computer Suite,07/24/2023 16:27,3.5275,"3.5 kWh |  Phase 1: Min 20, Max 21, Avg 21.03, Duty 100% | Phase 2: Min 20, Max 20, Avg 20.42, Duty 100% | Phase 3: Min 9, Max 9, Avg 9.47, Duty 100%",100,21.03|21|20|100|20.42|20|20|100|9.47|9|9|100|8.5|3527.5,0,965435,FALSE,74,3.26
e270424a-c1d2-4309-8ae1-b6a2797df33d,236334,B787-9-L-13 Computer Suite,07/24/2023 16:17,3.486,"3.5 kWh |  Phase 1: Min 20, Max 21, Avg 21.03, Duty 100% | Phase 2: Min 20, Max 20, Avg 20.45, Duty 100% | Phase 3: Min 9, Max 9, Avg 9.47, Duty 100%",100,21.03|21|20|100|20.45|20|20|100|9.47|9|9|100|8.4|3486,0,965435,FALSE,76,3.26
02540e54-a637-4b76-9989-62e231215e6c,236334,B787-9-L-13 Computer Suite,07/24/2023 16:07,3.5275,"3.5 kWh |  Phase 1: Min 20, Max 21, Avg 21.02, Duty 100% | Phase 2: Min 20, Max 20, Avg 20.45, Duty 100% | Phase 3: Min 9, Max 9, Avg 9.49, Duty 100%",100,21.02|21|20|100|20.45|20|20|100|9.49|9|9|100|8.5|3527.5,0,965435,FALSE,80,3.26
25d77633-53ef-4cb3-a87b-f4da41a1d098,236334,B787-9-L-13 Computer Suite,07/24/2023 15:57,3.5275,"3.5 kWh |  Phase 1: Min 20, Max 21, Avg 21.03, Duty 100% | Phase 2: Min 20, Max 20, Avg 20.42, Duty 100% | Phase 3: Min 9, Max 9, Avg 9.45, Duty 100%",100,21.03|21|20|100|20.42|20|20|100|9.45|9|9|100|8.5|3527.5,0,965435,FALSE,79,3.26
1eabd784-ad14-4aaf-9d25-cb2139ceafeb,236334,B787-9-L-13 Computer Suite,07/24/2023 15:47,3.5275,"3.5 kWh |  Phase 1: Min 20, Max 21, Avg 21.02, Duty 100% | Phase 2: Min 20, Max 20, Avg 20.38, Duty 100% | Phase 3: Min 9, Max 9, Avg 9.46, Duty 100%",100,21.02|21|20|100|20.38|20|20|100|9.46|9|9|100|8.5|3527.5,0,965435,FALSE,78,3.26
63844ed6-c7dc-496c-80bd-133b888e3134,236334,B787-9-L-13 Computer Suite,07/24/2023 15:37,3.5275,"3.5 kWh |  Phase 1: Min 20, Max 21, Avg 20.99, Duty 100% | Phase 2: Min 20, Max 20, Avg 20.38, Duty 100% | Phase 3: Min 9, Max 9, Avg 9.45, Duty 100%",100,20.99|21|20|100|20.38|20|20|100|9.45|9|9|100|8.5|3527.5,0,965435,FALSE,77,3.27
417abbff-ea4c-47d1-a201-c0487b5c8d01,236334,B787-9-L-13 Computer Suite,07/24/2023 15:27,3.486,"3.5 kWh |  Phase 1: Min 20, Max 21, Avg 20.98, Duty 100% | Phase 2: Min 20, Max 20, Avg 20.39, Duty 100% | Phase 3: Min 9, Max 9, Avg 9.45, Duty 100%",100,20.98|21|20|100|20.39|20|20|100|9.45|9|9|100|8.4|3486,0,965435,FALSE,77,3.26
178ae76e-cbbb-4d30-a076-0f07a387d76d,236334,B787-9-L-13 Computer Suite,07/24/2023 15:17,3.5275,"3.5 kWh |  Phase 1: Min 20, Max 21, Avg 20.99, Duty 100% | Phase 2: Min 20, Max 20, Avg 20.48, Duty 100% | Phase 3: Min 9, Max 9, Avg 9.47, Duty 100%",100,20.99|21|20|100|20.48|20|20|100|9.47|9|9|100|8.5|3527.5,0,965435,FALSE,77,3.26
f8d7faa3-0c9b-4e21-ad33-2ebc5af2fd4d,236334,B787-9-L-13 Computer Suite,07/24/2023 15:07,3.5275,"3.5 kWh |  Phase 1: Min 20, Max 21, Avg 21.05, Duty 100% | Phase 2: Min 20, Max 20, Avg 20.42, Duty 100% | Phase 3: Min 9, Max 9, Avg 9.5, Duty 100%",100,21.05|21|20|100|20.42|20|20|100|9.5|9|9|100|8.5|3527.5,0,965435,FALSE,76,3.26
aeb82ac1-308a-4013-84d3-6e96af1b45ca,236334,B787-9-L-13 Computer Suite,07/24/2023 14:57,3.569,"3.6 kWh |  Phase 1: Min 20, Max 21, Avg 21.06, Duty 100% | Phase 2: Min 20, Max 20, Avg 20.5, Duty 100% | Phase 3: Min 9, Max 9, Avg 9.59, Duty 100%",100,21.06|21|20|100|20.5|20|20|100|9.59|9|9|100|8.6|3569,0,965435,FALSE,76,3.27
f6f667ff-8568-4c90-94f8-a5550b41c526,236334,B787-9-L-13 Computer Suite,07/24/2023 14:47,3.5275,"3.5 kWh |  Phase 1: Min 20, Max 21, Avg 21.08, Duty 100% | Phase 2: Min 20, Max 20, Avg 20.46, Duty 100% | Phase 3: Min 9, Max 9, Avg 9.54, Duty 100%",100,21.08|21|20|100|20.46|20|20|100|9.54|9|9|100|8.5|3527.5,0,965435,FALSE,72,3.26
e6c9af9e-ed4b-4aaf-bc66-c20a4b98d556,236334,B787-9-L-13 Computer Suite,07/24/2023 14:37,3.486,"3.5 kWh |  Phase 1: Min 20, Max 21, Avg 20.97, Duty 100% | Phase 2: Min 20, Max 20, Avg 20.35, Duty 100% | Phase 3: Min 9, Max 9, Avg 9.45, Duty 100%",100,20.97|21|20|100|20.35|20|20|100|9.45|9|9|100|8.4|3486,0,965435,FALSE,78,3.26
b5bc1af6-950f-469d-bcef-ec68fc9563ac,236334,B787-9-L-13 Computer Suite,07/24/2023 14:27,3.5275,"3.5 kWh |  Phase 1: Min 20, Max 21, Avg 21.01, Duty 100% | Phase 2: Min 20, Max 21, Avg 20.42, Duty 100% | Phase 3: Min 9, Max 9, Avg 9.48, Duty 100%",100,21.01|21|20|100|20.42|21|20|100|9.48|9|9|100|8.5|3527.5,0,965435,FALSE,78,3.26
3a3f838b-28f0-403d-822c-9588d2c3fb61,236334,B787-9-L-13 Computer Suite,07/24/2023 14:17,3.5275,"3.5 kWh |  Phase 1: Min 20, Max 21, Avg 21.06, Duty 100% | Phase 2: Min 20, Max 21, Avg 20.41, Duty 100% | Phase 3: Min 9, Max 9, Avg 9.48, Duty 100%",100,21.06|21|20|100|20.41|21|20|100|9.48|9|9|100|8.5|3527.5,0,965435,FALSE,77,3.27
58ca55b7-202f-429a-83ff-7d13fb4bc8e4,236334,B787-9-L-13 Computer Suite,07/24/2023 14:07,3.5275,"3.5 kWh |  Phase 1: Min 20, Max 21, Avg 21.01, Duty 100% | Phase 2: Min 20, Max 20, Avg 20.39, Duty 100% | Phase 3: Min 9, Max 9, Avg 9.44, Duty 100%",100,21.01|21|20|100|20.39|20|20|100|9.44|9|9|100|8.5|3527.5,0,965435,FALSE,72,3.27
8a71c8ea-16d3-474e-ab7b-8b55103d94e6,236334,B787-9-L-13 Computer Suite,07/24/2023 13:57,3.5275,"3.5 kWh |  Phase 1: Min 20, Max 21, Avg 20.98, Duty 100% | Phase 2: Min 20, Max 20, Avg 20.36, Duty 100% | Phase 3: Min 9, Max 9, Avg 9.44, Duty 100%",100,20.98|21|20|100|20.36|20|20|100|9.44|9|9|100|8.5|3527.5,0,965435,FALSE,71,3.26
6fbea7c5-c6b7-4e78-aa73-08bcd1c02ded,236334,B787-9-L-13 Computer Suite,07/24/2023 13:47,3.486,"3.5 kWh |  Phase 1: Min 20, Max 21, Avg 21.02, Duty 100% | Phase 2: Min 20, Max 20, Avg 20.39, Duty 100% | Phase 3: Min 9, Max 9, Avg 9.47, Duty 100%",100,21.02|21|20|100|20.39|20|20|100|9.47|9|9|100|8.4|3486,0,965435,FALSE,77,3.26
